num	num	num	num	num	num	num	num	num	num	num	num	class
1	18	1	0	4	0	1	0	0	5	21	40.33	No
2	118	1	1	2	0	3	0	0	1	0	0	Si
2	19	1	0	4	0	7	0	1	6	19	47.55	Si
2	21	1	1	2	0	3	0	0	3	24	69.08	Si
1	20	1	0	4	0	1	0	0	5	21	45	No
1	29	1	0	3	0	5	0	0	1	3	81.81	Si
1	19	1	1	2	0	3	0	0	3	13	64.69	Si
1	23	1	0	4	0	7	0	1	1	4	68.22	Si
2	22	1	1	2	0	3	0	0	4	27	67.43	Si
2	22	1	1	1	0	1	1	1	5	23	77.46	No
2	25	1	0	4	0	7	1	1	2	16	66.46	Si
1	39	1	1	4	0	6	0	0	1	2	65.24	Si
1	37	1	0	4	0	7	1	1	5	36	38.71	Si
1	20	1	0	4	0	1	0	0	6	17	73.21	No
2	19	1	0	4	0	7	1	1	3	12	60.35	Si
1	25	1	1	1	0	1	1	1	5	26	80.27	Si
1	118	1	0	4	0	1	0	0	1	0	0	No
1	22	1	0	3	0	5	0	0	8	19	72.17	No
1	23	1	1	2	0	1	0	1	2	15	58.74	No
1	25	1	0	3	0	4	1	1	3	24	73.78	Si
2	24	1	0	4	0	7	1	1	7	22	86.35	Si
2	21	1	0	1	0	2	1	1	5	27	82.56	Si
1	29	1	1	4	0	6	0	0	1	0	0	Si
2	25	1	0	4	0	7	0	1	2	0	79.61	Si
2	25	1	0	3	0	4	1	1	5	28	47.61	Si
1	35	1	1	4	0	6	0	0	5	20	59.24	Si
1	20	1	0	3	0	4	1	1	5	19	45.38	Si
1	22	1	0	4	0	7	1	1	3	21	50.62	Si
2	19	1	0	1	0	2	1	1	6	19	42.33	No
1	18	1	1	2	0	3	0	0	5	21	48.67	Si
2	26	1	1	1	0	1	1	1	2	21	73.07	No
1	118	1	0	4	0	1	0	0	1	0	0	No
1	118	1	0	1	0	2	1	1	1	0	0	No
1	21	1	0	3	0	4	1	1	3	24	80.05	Si
1	118	1	0	4	0	7	0	1	1	5	0	Si
1	23	1	0	1	0	2	1	1	3	24	78.21	No
1	21	1	1	4	0	6	0	0	5	17	73.86	Si
1	20	1	1	2	0	1	0	1	3	24	67.09	No
2	31	1	1	2	0	1	0	1	1	10	0	No
2	23	1	1	1	0	1	1	1	3	24	78.89	No
2	20	1	0	3	0	5	0	0	5	23	54.67	No
2	118	1	0	4	0	1	0	0	1	0	0	No
1	21	1	1	4	0	6	0	0	3	29	75.43	Si
2	21	1	1	2	0	3	0	0	3	24	62.14	Si
1	24	1	0	1	0	2	1	1	3	24	69.14	No
2	21	1	1	4	0	6	0	0	5	23	55.93	Si
2	18	1	1	4	0	6	0	0	6	19	47.91	Si
2	26	1	1	2	0	1	0	1	4	24	70.07	No
2	21	1	1	1	0	1	1	1	4	15	63.41	No
1	118	1	1	4	0	6	0	0	1	0	0	Si
2	22	1	0	4	0	7	1	1	5	23	84	Si
2	23	1	1	4	0	6	0	0	5	23	69.26	Si
1	118	1	1	2	0	1	0	1	1	3	0	No
1	24	1	1	2	0	3	0	0	3	24	75.76	Si
2	23	1	0	4	0	1	0	0	5	26	86.1	Si
1	118	1	0	3	0	4	1	1	1	16	0	Si
1	27	1	1	2	0	3	0	0	1	5	79.22	Si
1	23	1	0	3	0	5	0	0	1	4	74.83	No
1	20	1	1	2	0	1	0	1	5	18	54.13	No
2	18	1	0	4	0	7	1	1	6	19	52.9	Si
2	19	1	1	1	0	1	1	1	5	23	52.87	No
2	37	1	1	2	0	1	0	1	1	3	0	No
2	21	1	0	3	0	4	1	1	6	19	53	Si
1	18	1	1	2	0	3	0	0	6	19	44.78	Si
1	19	1	0	3	0	5	0	0	3	13	57.22	No
2	33	1	0	4	0	1	0	0	1	3	0	No
2	19	1	0	1	0	2	1	1	1	4	57.58	No
1	20	1	1	2	0	3	0	0	4	15	54.54	Si
2	29	1	1	2	0	1	0	1	3	24	80.6	Si
2	19	1	0	1	0	2	1	1	4	15	53.83	No
1	25	1	0	4	0	1	0	0	5	16	76.48	No
2	24	1	0	4	0	7	1	1	3	24	76.13	Si
2	18	1	0	3	0	4	1	1	6	19	44.89	Si
2	22	1	0	4	0	1	0	0	2	6	46.13	No
1	20	1	1	2	0	3	0	0	5	21	26	Si
2	24	1	1	2	0	3	0	0	6	31	62.26	Si
2	21	1	0	1	0	2	1	1	5	23	64.93	No
1	18	1	0	4	0	7	1	1	6	19	60.29	Si
2	19	1	1	4	0	6	0	0	4	21	56.33	Si
1	23	1	0	4	0	7	0	1	5	26	82.11	Si
1	22	1	1	1	0	1	1	1	3	11	52.37	No
1	24	1	0	4	0	7	1	1	5	28	71.47	Si
1	18	1	0	4	0	7	0	1	3	9	55.73	Si
1	22	1	0	4	0	7	1	1	3	12	59.76	Si
2	22	1	0	1	0	2	1	1	2	15	68.24	No
1	24	1	0	4	0	1	0	0	5	28	64.64	No
1	20	1	0	3	0	5	0	0	6	18	67.44	No
2	19	1	0	1	0	2	1	1	2	8	51.73	No
1	21	1	0	1	0	2	1	1	3	10	65.95	No
2	22	1	1	1	0	1	1	1	6	22	55	No
1	23	1	0	1	0	2	1	1	2	16	78.3	No
1	118	1	0	3	0	5	0	0	1	3	0	No
1	24	1	0	1	0	2	1	1	5	28	62.16	No
1	23	1	1	4	0	6	0	0	3	24	73	Si
1	23	1	1	2	0	1	0	1	8	19	70.55	No
2	20	1	1	2	0	3	0	0	4	16	63.28	Si
1	24	1	1	1	0	1	1	1	2	13	64.41	No
2	26	1	1	2	0	1	0	1	2	16	66.19	No
2	23	1	0	4	0	7	1	1	3	29	73.06	Si
2	21	1	0	4	0	7	0	1	3	24	62.88	Si
1	20	1	1	2	0	3	0	0	5	27	67.79	Si
2	21	1	1	1	0	1	1	1	4	23	65.59	No
1	19	1	0	3	0	4	1	1	5	23	56.6	Si
2	23	1	1	4	0	6	0	0	7	17	72.19	Si
2	21	1	1	4	0	6	0	0	3	24	48.21	Si
2	31	1	0	4	0	1	0	0	1	0	0	No
2	20	1	1	4	0	6	0	0	4	15	75.29	Si
1	21	1	1	4	0	6	0	0	3	10	55.11	Si
2	21	1	1	2	0	3	0	0	5	23	67.09	Si
1	22	1	0	3	0	4	1	1	1	12	65.95	Si
1	17	1	1	2	0	1	0	1	6	19	54.5	No
1	118	1	0	3	0	5	0	0	1	5	0	No
2	118	1	0	3	0	5	0	0	1	0	0	No
1	19	1	0	4	0	1	0	0	3	16	61.12	No
1	33	1	0	3	0	5	0	0	4	16	73.82	No
1	19	1	1	4	0	6	0	0	5	27	76.42	Si
2	20	1	0	3	0	5	0	0	4	27	76.12	No
2	18	1	0	4	0	1	0	0	6	19	48.91	No
1	21	1	0	4	0	7	1	1	8	19	73.29	Si
2	20	1	1	4	0	6	0	0	5	27	74.37	Si
2	23	1	0	1	0	2	1	1	1	5	68.18	No
1	18	1	1	1	0	1	1	1	5	21	45.89	No
2	23	1	1	2	0	3	0	0	1	5	66.41	Si
1	19	1	1	2	0	1	0	1	5	27	76.53	No
2	23	1	0	4	0	7	0	1	7	18	72.37	Si
1	25	1	1	4	0	6	0	0	5	26	79.2	Si
2	118	1	0	4	0	1	0	0	1	80	0	No
1	24	1	1	1	0	1	1	1	5	26	84.56	Si
2	35	1	1	2	0	1	0	1	2	6	0	No
2	32	1	0	1	0	2	1	1	4	16	77.31	No
2	19	1	0	4	0	7	0	1	8	26	44.31	Si
2	23	1	1	4	0	6	0	0	5	28	71	Si
1	19	1	0	3	0	4	1	1	5	27	70.95	Si
1	23	1	1	1	0	1	1	1	5	28	50.64	No
2	20	1	1	4	0	6	0	0	5	27	68.61	Si
1	21	1	0	3	0	4	1	1	6	19	46	Si
1	19	1	1	2	0	3	0	0	2	9	41.86	Si
2	118	1	1	2	0	1	0	1	1	3	0	No
1	28	1	0	4	0	1	0	0	1	0	83.81	Si
2	32	5	0	3	0	5	0	0	1	0	0	No
2	26	1	0	4	0	1	0	0	1	16	78.81	No
2	20	1	0	3	0	5	0	0	1	6	71.5	No
2	22	1	0	3	0	4	1	1	8	20	62.62	Si
2	20	1	0	1	0	2	1	1	5	27	64.57	No
2	33	1	0	3	0	4	1	1	4	16	79.6	Si
2	19	1	0	3	0	4	1	1	2	9	45	Si
1	25	1	0	4	0	1	0	0	2	16	72.02	No
2	20	1	0	3	0	5	0	0	3	12	73.85	No
2	24	1	0	4	0	7	1	1	3	24	86.95	Si
1	21	1	1	2	0	3	0	0	4	10	71.71	Si
1	23	1	0	4	0	7	0	1	1	10	83.32	Si
2	118	1	0	3	0	4	1	1	1	5	0	Si
1	118	1	1	2	0	1	0	1	1	10	0	No
1	19	1	0	4	0	1	0	0	5	27	77.16	No
1	18	1	0	3	0	5	0	0	6	19	47.82	No
1	19	1	0	3	0	5	0	0	4	16	61.06	No
2	23	1	1	2	0	3	0	0	4	12	57.16	Si
2	23	1	0	4	0	7	1	1	7	22	82.18	Si
2	20	1	0	3	0	4	1	1	5	19	32.56	Si
2	118	1	0	3	0	4	1	1	5	23	59.44	Si
1	25	1	0	4	0	1	0	0	4	27	68.85	No
2	19	1	1	4	0	6	0	0	3	11	60.13	Si
2	22	1	1	1	0	1	1	1	4	27	78.12	No
2	23	1	0	4	0	7	0	1	7	17	59.57	Si
1	26	1	0	3	0	4	1	1	2	25	42.15	Si
1	27	1	0	3	0	5	0	0	1	5	79.63	Si
1	19	1	0	4	0	7	1	1	3	12	46.71	Si
1	118	1	1	2	0	1	0	1	1	5	0	No
2	22	1	0	4	0	1	0	0	5	19	61.02	No
2	18	1	1	4	0	6	0	0	6	19	50.18	Si
2	27	1	0	4	0	7	0	1	2	16	70.32	Si
2	25	1	1	4	0	6	0	0	2	7	31.31	Si
1	19	1	1	2	0	1	0	1	5	17	45.9	No
2	25	1	0	1	0	2	1	1	2	21	75.65	No
1	22	1	1	1	0	1	1	1	3	24	69.04	No
2	23	1	0	4	0	1	0	0	3	14	59.06	No
2	23	1	0	4	0	7	1	1	3	24	73.87	Si
2	19	1	1	1	0	1	1	1	1	5	43.83	No
2	118	1	1	1	0	1	1	1	1	10	0	No
1	23	1	1	2	0	1	0	1	2	12	31.63	No
2	20	1	0	4	0	7	0	1	6	19	41.7	Si
1	26	1	0	4	0	7	1	1	4	27	69.75	Si
2	34	1	0	3	0	5	0	0	1	0	0	No
1	20	1	1	2	0	3	0	0	1	6	72	Si
2	20	1	1	1	0	1	1	1	3	17	65.85	No
1	26	1	1	4	0	6	0	0	1	16	82.19	Si
1	24	1	0	4	0	7	0	1	8	30	78.85	Si
2	118	1	0	4	0	7	1	1	1	16	0	Si
2	24	1	1	2	0	1	0	1	8	30	71.29	No
2	26	1	0	3	0	4	1	1	3	8	60.48	Si
1	23	1	0	3	0	5	0	0	1	10	86.77	Si
1	25	1	0	1	0	2	1	1	2	19	42.53	No
1	23	1	0	1	0	2	1	1	5	28	71.43	No
2	19	1	1	1	0	1	1	1	6	19	50.13	No
2	18	1	0	3	0	5	0	0	5	21	41.44	No
1	19	1	1	2	0	1	0	1	4	16	68.76	No
1	24	1	1	2	0	1	0	1	2	6	61.31	No
2	25	1	0	3	0	4	1	1	2	21	75.4	Si
2	30	1	0	4	0	7	1	1	2	24	45.5	Si
2	24	1	1	4	0	6	0	0	2	16	71.63	Si
2	20	1	0	1	0	2	1	1	5	27	76.05	No
2	28	1	0	3	0	4	1	1	8	30	70.78	Si
1	19	1	0	4	0	1	0	0	5	23	60.5	No
2	26	1	0	4	0	1	0	0	1	16	80.4	Si
2	18	1	1	1	0	1	1	1	6	19	48	No
2	118	1	0	3	0	4	1	1	1	5	0	Si
2	22	1	0	4	0	7	1	1	5	28	73.89	Si
1	49	1	0	4	0	7	1	1	1	0	0	Si
1	21	1	0	3	0	4	1	1	4	27	71.38	Si
1	18	1	0	3	0	5	0	0	4	17	38.75	No
2	25	1	1	4	0	6	0	0	5	14	82.46	Si
2	19	1	1	1	0	1	1	1	5	21	44.56	No
2	24	1	1	1	0	1	1	1	3	21	83.98	Si
2	19	1	0	3	0	4	1	1	6	19	47	Si
2	30	1	0	1	0	2	1	1	5	9	44.45	No
2	19	1	1	2	0	3	0	0	3	12	47.79	Si
1	24	1	1	2	0	1	0	1	1	5	79.21	Si
1	20	1	1	2	0	3	0	0	6	19	44.67	Si
2	19	1	0	3	0	4	1	1	2	12	63.5	Si
2	23	1	1	4	0	6	0	0	3	6	74.22	Si
2	20	1	1	2	0	1	0	1	2	8	60	No
2	24	1	1	1	0	1	1	1	3	24	76.15	No
2	19	1	0	4	0	7	0	1	5	27	73.58	Si
2	28	1	1	4	0	6	0	0	1	30	69.42	Si
2	31	1	0	1	0	2	1	1	1	3	75.45	No
2	22	1	0	3	0	5	0	0	5	23	71.07	No
1	25	1	0	3	0	5	0	0	1	5	82.34	Si
1	21	1	0	1	0	2	1	1	5	17	64.56	No
1	24	1	0	3	0	5	0	0	3	37	71.93	No
1	18	1	0	4	0	7	0	1	5	21	44.78	Si
2	18	1	0	4	0	7	0	1	5	19	37.44	Si
2	24	1	0	1	0	2	1	1	4	11	48	No
1	19	1	0	3	0	4	1	1	6	19	45.18	Si
1	18	1	1	1	0	1	1	1	8	26	71.25	No
2	30	1	1	1	0	1	1	1	6	24	94.76	Si
2	25	1	0	4	0	7	1	1	7	18	61.92	Si
2	118	1	0	4	0	7	0	1	1	0	0	Si
1	23	1	1	2	0	1	0	1	5	14	88.83	Si
2	22	1	1	2	0	1	0	1	3	11	65.09	No
1	19	1	0	4	0	7	0	1	2	11	70.69	Si
1	20	1	0	4	0	7	1	1	3	15	63	Si
2	32	1	0	4	0	7	0	1	3	12	42.57	Si
1	19	1	0	3	0	5	0	0	3	11	57.63	No
2	118	1	1	2	0	1	0	1	1	80	0	No
1	118	1	0	1	0	2	1	1	1	3	0	No
1	30	1	0	4	0	1	0	0	3	0	61.02	No
1	118	1	1	4	0	6	0	0	1	5	0	Si
2	22	1	1	2	0	1	0	1	4	25	70.09	No
1	23	1	0	4	0	7	1	1	8	20	67.5	Si
1	21	1	1	2	0	3	0	0	3	12	60.59	Si
2	22	1	1	2	0	1	0	1	5	28	70.97	No
1	20	1	0	4	0	7	0	1	5	21	42.78	Si
1	19	1	0	4	0	7	1	1	4	16	70.59	Si
2	20	1	1	2	0	3	0	0	6	19	54.33	Si
1	19	1	0	4	0	7	0	1	6	21	51.09	Si
1	25	1	0	4	0	7	1	1	1	0	0	Si
1	19	1	0	4	0	7	1	1	7	24	61.57	Si
2	19	1	1	2	0	3	0	0	7	23	43.18	Si
2	20	1	0	4	0	7	0	1	6	19	46.91	Si
1	24	1	0	4	0	1	0	0	1	16	77.13	No
1	118	1	1	2	0	3	0	0	1	0	0	Si
2	19	1	0	4	0	7	0	1	4	14	55.33	Si
2	24	1	1	1	0	1	1	1	5	13	72.46	No
1	18	1	0	4	0	7	1	1	8	26	43.25	Si
1	24	1	1	4	0	6	0	0	1	8	78.53	Si
1	21	1	0	4	0	7	1	1	4	27	75.58	Si
2	21	1	0	3	0	4	1	1	6	23	56.64	Si
2	118	1	0	4	0	7	1	1	1	0	0	Si
1	23	1	0	4	0	7	0	1	2	18	62.2	Si
2	19	1	0	4	0	1	0	0	5	23	67.53	No
1	25	1	0	4	0	7	0	1	1	16	75.8	Si
1	23	1	0	3	0	5	0	0	2	16	75.64	No
2	19	1	1	2	0	3	0	0	5	17	45.6	Si
2	20	1	0	4	0	7	0	1	5	17	35.89	Si
1	118	1	1	4	0	6	0	0	1	16	0	Si
2	21	1	1	2	0	1	0	1	3	29	74	No
2	19	1	1	1	0	1	1	1	8	26	43.92	No
2	28	1	1	1	0	1	1	1	1	3	70.32	No
1	19	1	1	2	0	3	0	0	3	13	60.33	Si
2	20	1	0	3	0	5	0	0	6	19	52.55	No
2	23	1	0	4	0	7	1	1	2	16	70.63	Si
1	19	1	0	4	0	1	0	0	6	19	50	No
2	23	1	1	2	0	1	0	1	2	21	77.56	No
2	19	1	0	4	0	7	1	1	6	19	33.78	Si
2	20	1	0	1	0	2	1	1	5	27	71.89	No
1	21	1	0	3	0	4	1	1	6	18	79.43	Si
1	22	1	1	2	0	3	0	0	5	28	81.97	Si
2	21	1	0	4	0	7	0	1	3	13	54.42	Si
2	24	1	0	3	0	4	1	1	2	18	40.17	Si
2	25	1	1	2	0	1	0	1	1	0	67.59	No
1	22	1	0	3	0	4	1	1	6	19	37.33	Si
2	26	1	0	4	0	7	0	1	2	16	66.96	Si
2	22	1	1	2	0	3	0	0	5	17	75.32	Si
2	18	1	0	1	0	2	1	1	5	21	46.11	No
2	118	1	0	4	0	1	0	0	1	5	0	No
1	23	1	0	1	0	2	1	1	3	24	78.85	No
2	20	1	0	3	0	5	0	0	1	6	56.55	No
2	20	1	1	4	0	6	0	0	7	20	66.47	Si
2	18	1	0	4	0	7	0	1	5	21	47.5	Si
1	22	1	0	4	0	7	0	1	6	17	57.82	Si
2	22	1	0	3	0	5	0	0	8	19	73.7	No
1	19	1	0	1	0	2	1	1	3	11	52.75	No
2	21	1	1	2	0	1	0	1	2	25	65.71	No
1	19	1	1	1	0	1	1	1	8	26	45.63	No
1	21	1	1	2	0	1	0	1	2	18	70.1	No
1	25	1	0	4	0	1	0	0	2	16	64.39	No
1	22	1	0	4	0	1	0	0	7	22	79.41	Si
2	24	1	0	3	0	5	0	0	1	10	86.13	Si
1	23	1	0	4	0	1	0	0	3	24	64.45	No
2	118	1	1	2	0	3	0	0	1	5	0	Si
1	20	1	0	4	0	7	1	1	5	21	34.33	Si
2	20	1	0	1	0	2	1	1	4	14	66.81	No
1	30	1	0	3	0	4	1	1	1	0	87.89	Si
1	18	1	1	1	0	1	1	1	5	21	42.33	No
2	20	1	1	2	0	3	0	0	6	19	45.78	Si
1	20	1	0	3	0	4	1	1	2	14	70.89	Si
2	22	1	0	4	0	1	0	0	5	28	80.44	Si
2	18	1	0	3	0	4	1	1	6	19	47.82	Si
1	21	1	1	4	0	6	0	0	3	24	66.17	Si
2	19	1	1	4	0	6	0	0	3	11	51.5	Si
1	22	1	0	3	0	4	1	1	7	18	76.31	Si
1	25	1	1	2	0	1	0	1	3	24	66.24	No
1	21	1	0	4	0	7	1	1	6	31	37.68	Si
1	23	1	1	2	0	3	0	0	2	8	65.4	Si
2	23	1	0	3	0	4	1	1	5	26	83.81	Si
2	26	1	0	4	0	7	0	1	3	24	68.19	Si
2	21	1	0	3	0	5	0	0	3	24	70.65	No
1	24	1	1	4	0	6	0	0	3	80	0	Si
2	21	1	0	4	0	7	1	1	3	29	68.77	Si
2	19	1	1	2	0	3	0	0	5	23	61.93	Si
1	21	1	0	3	0	4	1	1	3	24	70.57	Si
1	19	1	1	4	0	6	0	0	2	10	55.2	Si
1	19	1	0	4	0	7	1	1	3	9	57.33	Si
1	22	1	1	1	0	1	1	1	3	24	64.48	No
1	23	1	0	3	0	5	0	0	4	17	57.88	No
2	20	1	0	1	0	2	1	1	2	12	64.06	No
2	27	1	0	4	0	7	0	1	5	17	69.88	Si
1	18	1	1	4	0	6	0	0	6	19	51	Si
2	19	1	1	4	0	6	0	0	5	21	51.11	Si
2	22	1	1	2	0	3	0	0	3	29	70.35	Si
2	19	1	0	1	0	2	1	1	8	26	34.75	No
2	22	1	0	3	0	4	1	1	5	26	75.29	Si
1	20	1	0	1	0	2	1	1	2	11	61.5	No
1	21	1	1	1	0	1	1	1	3	29	72.32	No
1	24	1	0	4	0	7	1	1	2	16	71.92	Si
2	22	1	0	3	0	4	1	1	5	28	69.15	Si
2	20	1	0	1	0	2	1	1	4	17	39.22	No
1	22	1	0	4	0	1	0	0	4	27	79.73	Si
1	20	1	1	2	0	1	0	1	3	17	66.4	No
2	21	1	0	3	0	5	0	0	4	17	54.5	No
2	21	1	0	3	0	5	0	0	3	24	66.79	No
2	27	1	1	2	0	3	0	0	1	16	74.08	Si
2	18	1	0	4	0	1	0	0	6	19	12.92	No
2	18	1	0	3	0	4	1	1	6	19	52.11	Si
1	18	1	1	2	0	3	0	0	5	21	55.14	Si
2	18	1	1	4	0	6	0	0	6	19	52.64	Si
2	23	1	1	2	0	3	0	0	1	5	53.3	Si
2	26	1	1	2	0	3	0	0	8	19	76.04	Si
1	118	1	1	2	0	3	0	0	6	19	51.67	Si
1	22	1	1	1	0	1	1	1	8	31	70.06	No
1	44	1	1	4	0	6	0	0	4	16	80.83	Si
1	24	1	0	4	0	7	0	1	7	22	81.52	Si
1	21	1	0	3	0	4	1	1	1	4	44.79	Si
1	23	1	1	2	0	3	0	0	5	26	77.49	Si
1	22	1	1	4	0	6	0	0	3	7	69.41	Si
1	20	1	1	2	0	1	0	1	4	16	65.55	No
2	25	1	1	4	0	6	0	0	1	3	56.67	Si
2	19	1	1	2	0	1	0	1	4	15	60.27	No
2	20	1	1	2	0	3	0	0	4	21	55.06	Si
2	22	1	0	1	0	2	1	1	3	22	69	No
1	25	1	0	4	0	7	1	1	1	16	74.57	Si
1	22	1	1	1	0	1	1	1	5	26	87.54	Si
1	19	1	0	3	0	5	0	0	4	12	48	No
2	19	1	1	1	0	1	1	1	6	19	54	No
1	118	1	1	1	0	1	1	1	1	5	0	No
1	24	1	1	2	0	1	0	1	2	18	48.03	No
1	21	1	0	1	0	2	1	1	7	21	77.33	No
1	19	1	0	4	0	1	0	0	6	19	40.22	No
2	118	1	0	4	0	7	0	1	1	0	0	Si
1	21	1	1	2	0	3	0	0	5	17	63.21	Si
1	23	1	1	4	0	6	0	0	2	25	59.6	Si
2	22	1	1	2	0	1	0	1	3	17	64.69	No
2	30	1	0	4	0	1	0	0	3	13	46.57	No
2	19	1	1	2	0	1	0	1	3	11	57.29	No
1	29	1	0	4	0	1	0	0	2	0	77.11	No
1	24	1	0	4	0	7	1	1	6	20	70.29	Si
1	20	1	0	3	0	5	0	0	3	12	48.93	No
1	118	1	0	3	0	5	0	0	1	5	0	No
1	28	1	0	3	0	5	0	0	1	5	67.08	No
2	25	1	1	2	0	3	0	0	5	23	69.59	Si
2	33	1	1	1	0	1	1	1	4	16	71.93	No
1	21	1	1	2	0	3	0	0	3	29	69.78	Si
1	22	1	0	1	0	2	1	1	3	29	73.03	No
1	21	1	0	3	0	4	1	1	6	19	44.64	Si
1	24	1	1	1	0	1	1	1	3	24	66.92	No
2	21	1	0	3	0	4	1	1	8	31	34.83	Si
2	33	1	0	3	0	5	0	0	6	19	52	No
2	23	1	0	1	0	2	1	1	3	24	57.79	No
1	25	1	0	4	0	7	1	1	4	27	53.2	Si
2	23	1	0	4	0	7	1	1	7	22	76.6	Si
2	21	1	0	3	0	4	1	1	4	12	56.35	Si
1	30	1	0	4	0	7	0	1	5	18	39.65	Si
2	21	1	0	4	0	7	1	1	3	24	71.38	Si
1	21	1	1	4	0	6	0	0	1	9	68.97	Si
2	21	1	1	1	0	1	1	1	4	16	67.41	No
1	24	1	0	3	0	5	0	0	8	30	76.02	No
2	21	1	1	2	0	3	0	0	2	10	56.33	Si
1	19	1	0	4	0	1	0	0	4	15	55.62	No
2	21	1	1	1	0	1	1	1	3	12	62.9	No
2	21	1	0	3	0	4	1	1	3	15	56.71	Si
1	22	1	1	2	0	1	0	1	7	18	74.29	No
1	21	1	1	2	0	1	0	1	6	20	68.92	No
2	20	1	0	4	0	7	1	1	4	16	69.17	Si
2	20	1	1	1	0	1	1	1	4	15	46.79	No
2	23	1	1	4	0	6	0	0	8	30	75.45	Si
2	32	1	0	1	0	2	1	1	4	27	60.82	No
1	20	1	1	1	0	1	1	1	3	9	68.33	No
2	21	1	0	4	0	7	0	1	4	13	63.7	Si
1	24	1	1	2	0	1	0	1	3	24	75.02	No
2	20	1	0	1	0	2	1	1	4	16	65.35	No
2	118	1	0	3	0	5	0	0	1	5	0	No
2	22	1	0	4	0	1	0	0	3	11	44.79	No
2	24	1	0	4	0	7	1	1	5	23	53.91	Si
1	118	1	1	2	0	1	0	1	1	3	0	No
2	19	1	1	4	0	6	0	0	1	5	64.13	Si
2	19	1	0	4	0	1	0	0	6	19	44.73	No
2	23	1	0	4	0	7	0	1	2	9	27.67	Si
2	118	1	0	4	0	1	0	0	1	5	0	No
2	20	1	1	2	0	3	0	0	5	21	44.22	Si
2	21	1	0	3	0	4	1	1	2	12	61.85	Si
2	19	1	0	3	0	5	0	0	5	21	44	No
2	19	1	1	1	0	1	1	1	6	19	47.91	No
2	23	1	1	2	0	3	0	0	5	14	86.55	Si
1	23	1	1	2	0	3	0	0	3	12	48.18	Si
1	18	1	0	3	0	4	1	1	6	19	47	Si
2	21	1	0	4	0	7	0	1	4	27	63	Si
2	18	1	0	3	0	4	1	1	4	17	46.42	Si
2	29	1	1	4	0	6	0	0	1	8	78.89	Si
2	118	1	0	3	0	4	1	1	1	0	0	Si
2	118	1	1	2	0	3	0	0	1	5	0	Si
2	30	1	0	4	0	1	0	0	1	0	78.11	No
2	19	1	0	4	0	1	0	0	2	8	56.62	No
2	26	1	0	4	0	7	0	1	7	18	67.78	Si
1	26	1	0	4	0	1	0	0	5	16	66.06	No
2	22	1	0	1	0	2	1	1	3	29	71.26	No
1	22	1	1	2	0	3	0	0	6	31	60.74	Si
1	19	1	1	1	0	1	1	1	5	21	49.56	No
2	20	1	0	3	0	4	1	1	4	13	43.4	Si
2	22	1	0	4	0	1	0	0	5	28	72.5	No
1	18	1	0	4	0	7	1	1	4	15	75.94	Si
2	26	1	0	4	0	7	0	1	3	24	65.3	Si
1	118	1	0	3	0	4	1	1	1	15	0	Si
2	22	1	0	1	0	2	1	1	5	4	69.61	No
1	19	1	0	3	0	4	1	1	1	4	44	Si
1	118	1	1	1	0	1	1	1	2	0	0	No
1	19	1	1	2	0	3	0	0	4	15	55.33	Si
2	23	1	1	2	0	1	0	1	3	24	74.46	No
1	18	1	1	4	0	6	0	0	6	19	47.18	Si
1	27	1	1	1	0	1	1	1	1	5	42.39	No
2	22	1	1	4	0	6	0	0	1	9	64.58	Si
1	22	1	0	4	0	7	1	1	5	14	82.6	Si
2	23	1	0	4	0	7	0	1	5	26	97.44	Si
2	25	1	0	3	0	4	1	1	2	7	52.75	Si
1	23	1	0	1	0	2	1	1	5	26	84.69	Si
2	20	1	0	3	0	4	1	1	2	9	52	Si
1	22	1	1	4	0	6	0	0	7	12	74.88	Si
1	26	1	1	2	0	3	0	0	5	13	68.76	Si
2	19	1	0	4	0	1	0	0	5	23	67.86	No
2	20	1	1	2	0	1	0	1	5	18	59	No
1	22	1	1	2	0	3	0	0	5	16	82.22	Si
2	23	1	1	2	0	3	0	0	8	20	62.29	Si
2	26	1	1	1	0	1	1	1	3	29	47.93	No
2	40	1	0	1	0	2	1	1	4	15	57.16	No
1	21	1	1	1	0	1	1	1	1	4	55.18	No
2	21	1	0	4	0	1	0	0	3	29	68.61	No
2	21	1	0	3	0	5	0	0	4	15	70.53	No
2	20	1	0	4	0	1	0	0	4	25	68.29	No
1	22	1	0	4	0	1	0	0	7	17	65.25	No
1	22	1	0	3	0	4	1	1	5	28	68.79	Si
2	23	1	1	2	0	3	0	0	5	16	74.68	Si
1	25	1	0	1	0	2	1	1	5	13	71.67	No
1	31	1	0	3	0	5	0	0	2	16	75.86	No
1	24	1	0	4	0	7	0	1	2	16	74.89	Si
2	25	1	1	1	0	1	1	1	3	24	69.36	No
1	21	1	1	2	0	1	0	1	4	27	78.23	No
2	24	1	0	3	0	5	0	0	3	24	75.19	No
2	20	1	0	4	0	7	1	1	3	11	54.19	Si
2	28	1	1	2	0	1	0	1	1	16	79.61	Si
1	23	1	1	2	0	3	0	0	1	1	77.72	Si
1	25	1	0	4	0	7	0	1	7	20	61.46	Si
1	118	1	0	3	0	4	1	1	1	15	0	Si
1	22	1	1	1	0	1	1	1	8	19	69.85	No
1	118	1	0	4	0	7	1	1	2	0	0	Si
2	21	1	0	3	0	4	1	1	3	13	61.87	Si
